,id,original_language,overview,title,actors,directors,genres,production_companies
2003,189,en,Some of Sin City's most hard-boiled citizens cross paths with a few of its more reviled inhabitants.,Sin City: A Dame to Kill For,"['Mickey Rourke', 'Jessica Alba', 'Josh Brolin', 'Joseph Gordon-Levitt', 'Rosario Dawson', 'Bruce Willis', 'Eva Green', 'Powers Boothe', 'Dennis Haysbert', 'Ray Liotta', 'Christopher Meloni', 'Jeremy Piven', 'Christopher Lloyd', 'Jaime King', 'Juno Temple', 'Stacy Keach', 'Marton Csokas', 'Jude Ciccolella', 'Jamie Chung', 'Lady Gaga', 'Alexa PenaVega', 'Julia Garner', 'Billy Blair', 'Patricia Vonne', 'Bart Fletcher', 'Alejandro Rose-Garcia', 'Samuel Davis', 'Mike Davis', 'Kimberly Cox', 'Alcides Dias', 'Vincent Fuentes', 'Rob Franco', 'Daylon Walton', 'Eloise DeJoria', 'Bob Schreck', 'Lawrence Varnado', 'Jimmy Gonzales', 'Tommy Townsend', 'Robert Lott', 'Gregory Kelly', 'Patrick Sane', 'Greg Ingram', 'Will Beinbrink', 'Dimitrius Pulido', 'John Wirt', 'Emmy Robbin', 'Luis Albert Acevedo Jr.', 'Christian Bowman', 'Johnny Reno', 'Callie Hernandez']","['Robert Rodriguez', 'Frank Miller']","['Crime', 'Thriller']","['Miramax Films', 'Troublemaker Studios', 'AR Films', 'Aldamisa Entertainment', 'Demarest Films', 'Solipsist Film', 'Residaco']"
2004,249164,en,"Based on Gayle Forman's novel of the same name. ""If I Stay"" is the story of the gifted classical musician Mia and her boyfriend, Adam, an up and coming indie-rock star. Torn between two paths in life, her art or her relationship, Mia is forced to make an even starker choice between life and death when she is caught in a fatal car accident with her family one snowy morning in Oregon.",If I Stay,"['Chloë Grace Moretz', 'Jamie Blackley', 'Liana Liberato', 'Mireille Enos', 'Stacy Keach', 'Gabrielle Rose', 'Joshua Leonard', 'Jakob Davies', 'Ali Milner', 'Aisha Hinds', 'Gabrielle Cerys Haslett', 'Lauren Lee Smith', 'Adam Solomonian', 'John Emmet Tracy', 'Chelah Horsdal', 'Christine Willes', 'Arielle Tuliao', 'Sarah Grey', 'William C. Vaughan', 'Paul Jarrett', 'Giles Panton', 'Dave Collette', 'David Orth', 'Camille Atebe', 'Annabel Kershaw', 'Toby Hargrave', 'Primo Allon', 'John Shaw', 'Michael Adamthwaite', 'Jameson Trenholm', 'Donnie MacNeil', 'Genevieve Buechner', 'Alisa Weilerstein', 'Elisa King', 'Brett Wise', 'Steven Jeays', 'Boyd Ferguson', 'Sylvesta Stuart', 'Ben Klassen', 'Ryan Stephenson', 'Tom Vanderkam', 'Tony Dubroy', ""Aliyah O'Brien""]",['R.J. Cutler'],['Drama'],"['New Line Cinema', 'Metro-Goldwyn-Mayer (MGM)']"
2005,220289,en,"On the night a comet is passing near Earth, eight friends at a dinner party experience a troubling chain of reality bending events. When the power goes out, they discover that the only house on the street left with power also holds many secrets.",Coherence,"['Hugo Armstrong', 'Emily Baldoni', 'Nicholas Brendon', 'Elizabeth Gracen', 'Lauren Maher', 'Alex Manugian', 'Lorene Scafaria', 'Maury Sterling']",['James Ward Byrkit'],"['Thriller', 'Science Fiction']","['Ugly Duckling Films', 'Bellanova Films']"
2006,256274,en,"When a team of explorers ventures into the catacombs that lie beneath the streets of Paris, they uncover the dark secret that lies within this city of the dead.","As Above, So Below","['Perdita Weeks', 'Ben Feldman', 'Edwin Hodge', 'François Civil', 'Marion Lambert', 'Ali Marhyar', 'Cosme Castro', 'Hamid Djavadan', 'Théo Cholbi', 'Emy Lévy', 'Roger Van Hool', 'Olivia Csiky Trnka', 'Hellyette Bess', 'Aryan Rahimian', 'Samuel Aouizerate', 'Kaya Blocksage']",['John Erick Dowdle'],"['Horror', 'Thriller']","['Universal Pictures', 'Legendary Pictures', 'Brothers Dowdle Productions']"
2007,241848,en,"A soldier introduces himself to the Peterson family, claiming to be a friend of their son who died in action. After the young man is welcomed into their home, a series of accidental deaths seem to be connected to his presence.",The Guest,"['Dan Stevens', 'Maika Monroe', 'Sheila Kelley', 'Ethan Embry', 'Joel David Moore', 'Leland Orser', 'Brendan Meyer', 'Tabatha Shaun', 'Lance Reddick', 'AJ Bowen', 'Candice Patton']",['Adam Wingard'],"['Mystery', 'Thriller', 'Action']","['HanWay Films', 'Snoot Entertainment']"
2008,204922,en,"A woman wakes up every day, remembering nothing as a result of a traumatic accident in her past. One day, new terrifying truths emerge that force her to question everyone around her.",Before I Go to Sleep,"['Nicole Kidman', 'Colin Firth', 'Mark Strong', 'Anne-Marie Duff', 'Jing Lusi', 'Dean-Charles Chapman', 'Adam Levy', 'Ben Crompton', 'Flynn MacArthur', 'Gabriel Strong']",['Rowan Joffe'],"['Mystery', 'Thriller']","['StudioCanal', 'Scott Free Productions', 'Millennium Films', 'Film i Väst', 'Filmgate Films', 'Clarius Entertainment']"
2009,234200,en,"Based on a trues story. In the summer of 1984 – Margaret Thatcher is in power and the National Union of Mineworkers (NUM) is on strike. At the Gay Pride March in London, a group of gay and lesbian activists decides to raise money to support the families of the striking miners. But there is a problem - the union seems embarrassed to receive their support.  However the activists are not deterred. They decide to ignore the union and go direct to the miners. They identify a mining village of Onllwyn, in the Dulais Valley  in Wales, and later set off in a mini bus to make their donation in person. And so begins the extraordinary story of two seemingly alien communities who form a surprising and ultimately triumphant partnership.",Pride,"['Ben Schnetzer', 'Bill Nighy', 'Imelda Staunton', 'Dominic West', 'Paddy Considine', 'George MacKay', 'Andrew Scott', 'Joseph Gilgun', 'Jessica Gunning', 'Faye Marsay', 'Freddie Fox', 'Rhodri Meilir', 'Chris Overton', 'Joshua Hill', 'Jessie Cave', 'Shane Salter', 'Larissa Jones', 'Karina Fernandez', 'Monica Dolan', 'Liz White', 'Michael Vardian', 'Russell Tovey', 'Matthew Tennyson', 'Jordan Metcalfe']",['Matthew Warchus'],"['Drama', 'Comedy']",['Calamity Films']
2010,216282,en,"The town of Silverton is in one day destroyed by the unprecedented power of a series of tornadoes. The population is at the mercy of the unpredictable and deadly cyclones, while hunters warn that the worst is yet to come. Most people find shelter, but some just go to the tornado for that one, unique shot.",Into the Storm,"['Richard Armitage', 'Sarah Wayne Callies', 'Matt Walsh', 'Nathan Kress', 'Alycia Debnam-Carey', 'Jeremy Sumpter', 'Kyle Davis', 'Brandon Ruiter', 'Max Deacon', 'Arlen Escarpeta', 'Lee Whittaker', 'Jon Reep', 'Scott Lawrence', 'David Drumm', 'Jimmy Groce', 'Linda Gehringer', 'Keala Wayne Winterhalt', 'Maryanne Nagel', 'Frank Zieger', 'Kron Moore', 'London Elise Moore', 'Michael Ellison', 'Vincent McCurdy-Clark', 'Stephanie Koenig', 'Gary England', 'Don Lemon', 'Chuck Gaidica', 'Steve Garagiola', 'John W. Hardy', 'Mikayla Bouchard', 'Gino Borri', 'Amanda Ryskamp', 'Taras Los', 'Niki Cipriano', 'Kim Adams', 'Mike Ancrile', 'Apollo Bacala', 'Christine Bell', 'Chris Bellant', 'Chris Brewster', 'Wayne Brinston', 'Keith Cameron', 'Steven Campbell', 'Ron Causey ', 'Brendan Cipriano', 'Karla Cipriano', 'Patricia Lynne Cissell', 'Deborah Claybaugh', 'John Dickerson', 'Dennis Doyle Jr.', 'Fernelle Edmund', 'Helena Ellison', 'James Feaheny', 'Stephen C. Forsell', 'Pam German', 'Jacob Godzak', 'Allison Good', 'Nate Hatton', 'Steven Hauptman', 'Pennie-Marie Hawkins', 'Jeff Hill', 'Alyssa Iselli', 'Tim Jenkins', 'Ellen Kimmel', 'Joe Kras', 'Jodi Kraska', 'Tracey Kroll', 'Sandra Kwiatkowski', 'Abe Larkin', 'Mary Mac', 'Chris Mansa', 'Michael Matthews', 'Mariah McCalley', 'Phillip E. McDermott', 'Ralph H. Meyer', 'Joseph Jerry Morton', 'Rose Anne Nepa', 'Alexandra Nye', 'Terri Partyka', 'Diezel Ramos', 'Ralph A. Recchia ', 'Nicholas Ritz', 'Julie Ariane Russell', 'Zakk Saam', 'Patrick Sarniak', 'Alissa Shelton', 'Maurice Smith', 'Nikki Smith', 'Carey Torrice', 'Alexis Toutant', 'Eric Tuchelske', 'Thaddeus Walster', 'James Wasiloff', 'Robert Wax', 'Kaitlan Welton', 'Jacquelyn Whitesel', 'Rick Wooley', 'Jennifer Nichole Lee']",['Steven Quale'],"['Action', 'Thriller']","['New Line Cinema', 'Village Roadshow Pictures', 'Broken Road Productions', 'RatPac-Dune Entertainment']"
2011,154400,en,"Bob Saginowski finds himself at the center of a robbery gone awry and entwined in an investigation that digs deep into the neighborhood's past where friends, families, and foes all work together to make a living - no matter the cost.",The Drop,"['Tom Hardy', 'Noomi Rapace', 'James Gandolfini', 'Matthias Schoenaerts', 'John Ortiz', 'Elizabeth Rodriguez', 'Michael Aronov', 'Morgan Spector', 'Michael Esper', 'Ross Bickell', 'James Frecheville', 'Tobias Segal', 'Patricia Squire', 'Ann Dowd', 'Chris Sullivan', 'Lucas Caleb Rooney', 'Jeremy Bobb', 'James Colby', 'Mike Houston', ""Michael O'Hara"", 'Scott Johnsen', 'David Brown']",['Michaël R. Roskam'],"['Drama', 'Crime']","['Fox Searchlight Pictures', 'Chernin Entertainment']"
2012,198663,en,"Set in a post-apocalyptic world, young Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",The Maze Runner,"[""Dylan O'Brien"", 'Ki Hong Lee', 'Kaya Scodelario', 'Aml Ameen', 'Blake Cooper', 'Thomas Brodie-Sangster', 'Will Poulter', 'Dexter Darden', 'Chris Sheffield', 'Joe Adler', 'Alexander Flores', 'Jacob Latimore', 'Randall D. Cunningham', 'Patricia Clarkson', 'Don McManus', 'Michael Bow', 'Jerry Clark', 'Michael Deville', 'Dylan Gaspard', 'Mark Gibson', 'Cory Gooding', 'Cazi Greene', 'Dustin Guitreau', 'Tyler Harrison', 'Landon Hazel', 'Gary Hood', 'Nick Killebrew', 'John Langston', 'Chad Martinez', 'Lester Millet', 'Sawyer Pierce', 'Weston Rachal', 'Bryce Romero', 'Johnny Stockwell', 'SanChavis Torns', 'Lane Westerhaus', 'Gentry Williams']",['Wes Ball'],"['Action', 'Mystery', 'Science Fiction', 'Thriller']","['Ingenious Media', 'Twentieth Century Fox Film Corporation', 'Gotham Group', 'Dayday Films', 'Temple Hill Entertainment', 'TSG Entertainment']"
2013,169917,en,Private investigator Matthew Scudder is hired by a drug kingpin to find out who kidnapped and murdered his wife.,A Walk Among the Tombstones,"['Liam Neeson', 'Dan Stevens', 'David Harbour', 'Boyd Holbrook', 'Adam David Thompson', 'Razane Jammal', 'Astro', 'Ólafur Darri Ólafsson', 'Marina Squerciati', 'Sebastian Roché', 'Mark Consuelos', 'Whitney Able', 'Maurice Compte', 'Marielle Heller', 'Annika Peterson', 'Frank De Julio', 'Laura Birn', 'Toshiko Onizawa', 'Patrick McDade', 'Luciano Acuna Jr.', 'Hans Marrero', 'Kim Rosen', 'Eric Nelsen', 'Jon Goracy', 'Stephanie Andujar', 'Al Nazemian', 'Sophia Frank', 'Susham Bedi', 'Purva Bedi', 'Novella Nelson', 'Natia Dune', 'Genevieve Adams', 'Liana De Laurent', 'Danielle Rose Russell', 'David Anzuelo', 'Samuel Mercedes', 'Mike Figueroa', 'Mike Carlsen', 'Leon Addison Brown', 'Damion Lee', 'Jolly Abraham', 'Nina Polan', 'Briana Marin', 'Arthur Gerunda', 'Fabrizio Brienza', 'Dennis Jay Funny', 'Chinasa Ogbuagu', 'Louise G. Colón']",['Scott Frank'],"['Crime', 'Drama', 'Mystery', 'Thriller']","['Double Feature Films', 'Jersey Films', '1984 Private Defense Contractors', 'Cross Creek Pictures', 'Exclusive Media Group', 'Traveling Picture Show Company (TPSC)', 'Free State Pictures', 'Da Vinci Media Ventures']"
2014,244264,en,"Overeducated and underemployed, 28 year old Megan is in the throes of a quarterlife crisis. Squarely into adulthood with no career prospects, no particular motivation to think about her future and no one to relate to, Megan is comfortable lagging a few steps behind - while her friends check off milestones and celebrate their new grown-up status. When her high-school sweetheart proposes, Megan panics and- given an unexpected opportunity to escape for a week - hides out in the home of her new friend, 16-year old Annika and Annika's world-weary single dad Craig.",Laggies,"['Keira Knightley', 'Chloë Grace Moretz', 'Sam Rockwell', 'Kaitlyn Dever', 'Ellie Kemper', 'Mark Webber', 'Jeff Garlin', 'Daniel Zovatto', 'Dylan Arnold', 'Gretchen Mol', 'Sara Coates', 'Jodi Thelen', 'Kirsten deLohr Helland', 'Eric Riedmann', 'Louis Hobson', 'Amy Thone', 'Rocki DuCharme', 'Sara Lynne Wright', 'Larissa Schmitz', 'Phillip Abraham', 'Maura Lindsay', 'Basil Harris', 'Zoe McLane', 'Jasmin Savoy Brown', 'Joey Ally', 'Bhama Roget', 'Omar Silva']",['Lynn Shelton'],"['Comedy', 'Romance']","['Anonymous Content', 'A24', 'Merced Media Partners', 'PenLife Media']"
2015,254904,en,An ex- CIA operative is brought back in on a very personal mission and finds himself pitted against his former pupil in a deadly game involving high level CIA officials and the Russian president-elect.,The November Man,"['Pierce Brosnan', 'Luke Bracey', 'Olga Kurylenko', 'Bill Smitrovich', 'Amila Terzimehic', 'Lazar Ristovski', 'Mediha Musliovic', 'Eliza Taylor', 'Caterina Scorsone', 'Akie Kotabe', 'Will Patton', 'Patrick Kennedy', 'Dragan Marinković', 'Ben Willens', 'Miloš Timotijević', 'Dragan Dvojakovic', 'Tara Jevrosimovic', 'Nina Mrdja', 'Greg De Cuir', 'Steve Shapiro', 'Ben Dimmock', 'Justin Chapman', 'Chad Z. King', 'Marija Dakić', 'Petar Bencina', 'Milutin Milošević', 'Нина Јанковић', 'Jadranka Bugarski', 'Miodrag Stojanovic', 'Nina Lazarevic', 'Tijana Plemic', 'Nebojsa Djordjevic', 'Marko Marković', 'Ilija Labalo', 'Mark Mottram', 'Yulia Martynyuk', 'Dragana Atlija', 'Radoje Jelic']",['Roger Donaldson'],"['Crime', 'Action', 'Thriller']","['Irish Dreamtime', 'Relativity Media', 'SPD Films']"
2016,284427,de,"Benjamin, a young German computer whiz, is invited to join a subversive hacker group that wants to be noticed on the world's stage.",Who Am I,"['Tom Schilling', 'Elyas M’Barek', 'Trine Dyrholm', 'Antoine Monot Jr.', 'Wotan Wilke Möhring', 'Stephan Kampwirth', 'Hannah Herzsprung', 'David Masterson', 'Mike Davies', 'Lena Dörrie', 'Alica Hubiak', 'Antonia Putiloff', 'Rosa Schrehardt', 'Agnes Thi-Mai', 'Katja Wagner', 'Sara Bernhardt', 'Leopold Hornung']",['Baran bo Odar'],['Thriller'],"['Seven Pictures', 'Deutsche Columbia Pictures Film Produktion', 'Wiedemann & Berg Television']"
2017,170687,en,"An orphaned boy raised by underground creatures called Boxtrolls comes up from the sewers and out of his box to save his family and the town from the evil exterminator, Archibald Snatcher.",The Boxtrolls,"['Ben Kingsley', 'Isaac Hempstead-Wright', 'Elle Fanning', 'Dee Bradley Baker', 'Toni Collette', 'Jared Harris', 'Nick Frost', 'Richard Ayoade', 'Tracy Morgan', 'Simon Pegg', 'Nika Futterman', 'Pat Fraley', 'Fred Tatasciore', 'Max Mitchell', 'Maurice LaMarche', 'James Urbaniak', 'Brian George', 'Lori Tritel']","['Anthony Stacchi', 'Graham Annable']","['Animation', 'Comedy', 'Family', 'Fantasy']",['Laika Entertainment']
2018,239678,en,"When their father passes away, four grown, world-weary siblings return to their childhood home and are requested -- with an admonition -- to stay there together for a week, along with their free-speaking mother and a collection of spouses, exes and might-have-beens. As the brothers and sisters re-examine their shared history and the status of each tattered relationship among those who know and love them best, they reconnect in hysterically funny and emotionally significant ways.",This Is Where I Leave You,"['Jason Bateman', 'Tina Fey', 'Adam Driver', 'Rose Byrne', 'Corey Stoll', 'Kathryn Hahn', 'Connie Britton', 'Timothy Olyphant', 'Abigail Spencer', 'Dax Shepard', 'Jane Fonda', 'Ben Schwartz', 'Aaron Lazar', 'Debra Monk', 'Cade Lappin', 'Will Swenson', 'Carol Schultz', 'Kevin McCormick', 'Evan Wadle', 'Olivia Oguma', 'Barbara Spiegel', 'Gerry Vichi', 'Cheryl Stern', 'Beth Leavel', 'Carly Brooke', 'Michael Bryan French', 'Lance Roberts', 'Carolyn Seiff', 'Brahm Schenkman', 'Mia Fram Davidson', 'Crystal Anne Dickinson', 'Kenneth De Abrew', 'Oakes Fegley']",['Shawn Levy'],"['Drama', 'Comedy']","['Spring Creek Productions', '21 Laps Entertainment', 'Warner Bros.']"
2019,190859,en,"U.S. Navy SEAL Chris Kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in American history. His pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. Despite grave danger and his struggle to be a good husband and father to his family back in the States, Kyle serves four tours of duty in Iraq. However, when he finally returns home, he finds that he cannot leave the war behind.",American Sniper,"['Bradley Cooper', 'Sienna Miller', 'Kyle Gallner', 'Cole Konis', 'Ben Reed', 'Elise Robertson', 'Luke Sunshine', 'Troy Vincent', 'Brandon Salgado Telis', 'Chance Kelly', ""Keir O'Donnell"", 'Marnette Patterson', 'Billy Miller', 'Leonard Roberts', 'Reynaldo Gallegos', 'Kevin Lacz', 'Jake McDorman', 'Cory Hardrict', 'Eric Ladin', 'Brando Eaton', 'James Ryen', 'Luke Grimes', 'Sammy Sheik', 'Evan Gamble', 'Tim Griffin', 'Brian Hallisay', 'Erik Audé', 'Navid Negahban', 'Fehd Benchemsi', 'Eric Close', 'Zack Duhame', 'Mido Hamada', 'Kathe Mazur', 'Sam Jaeger', 'Assaf Cohen', 'Fahim Fazli', 'Hector Bucio', 'Jonathan Groff', 'Melissa Hayden', 'Pamela Denise Weaver', 'James D. Dever', 'Owain Yeoman', 'Greg Duke', 'Max Charles', 'Robert Clotworthy', 'Anthony Jennings', 'Vincent Selhorst-Jones', 'Emerson Brooks', 'E.R. Ruiz', 'Amber Alexander', 'Jason Hall', 'Jason Walsh', 'Jonathan Kowalsky', 'Shane Habberstad', 'Kevin Ryan', 'Benjamin Mathes', 'Luis Jose Lopez', 'Had Mhidi Senhaji', 'Ryan Sadaghiani', 'Ayman Samman', 'Salah Salea', 'Aidan McGraw', 'Ferguson Reid', 'Mark Thomason', 'Amie Farrell', 'Quay Terry', 'Tami Goveia', 'Leon Charles Farmer', 'Paul Meixner', 'Victoria Reina Sigloch', 'Joel Lambert', 'Tony Nevada', 'Brett Edwards', 'Nick Salter', 'Ricky Ryba', 'Jet Jurgensmeyer', 'Madeleine McGraw', 'Elizabeth Schmidt', 'Bryan Anderson', 'Jacob Schick', 'Wade White']",['Clint Eastwood'],"['War', 'Action']","['Village Roadshow Pictures', 'Malpaso Productions', 'Warner Bros.', 'RatPac-Dune Entertainment', 'Mad Chance Productions', '22 & Indiana Pictures']"
2020,149509,en,"In the aftermath of his girlfriend's mysterious death, a young man awakens to strange horns sprouting from his temples.",Horns,"['Daniel Radcliffe', 'Juno Temple', 'Kelli Garner', 'James Remar', 'Max Minghella', 'Joe Anderson', 'Sabrina Carpenter', 'Laine MacNeil', 'Dylan Schmid', 'Kendra Anderson', 'Kathleen Quinlan', 'Heather Graham', 'David Morse', 'Michael Adamthwaite', 'Nels Lennarson', 'Don Thompson', 'Jay Brazeau', 'Alex Zahara', 'Christine Willes', 'Meredith McGeachie', 'Sarah Boey', 'Panou', 'Reese Alexander', 'Desiree Zurowski', 'Marilyn Norry', 'Nancy Sivak', 'Cameron McDonald', 'John Stewart', 'Dean Wray', 'Graem Beddoes', 'Eric Pollins', 'Pesi Daruwalla', 'Ryan Clare', 'Richard Mitchell', 'Kieron Rhys Lillo', 'Tyson Sully', 'Mark Muskiw', 'Mitchell Kummen', 'Jared Ager-Foster', 'Erik McNamee']",['Alexandre Aja'],"['Thriller', 'Horror', 'Drama', 'Fantasy']","['Mandalay Pictures', 'Red Granite Pictures']"
2021,250546,en,"John Form has found the perfect gift for his expectant wife, Mia - a beautiful, rare vintage doll in a pure white wedding dress. But Mia's delight with Annabelle doesn't last long. On one horrific night, their home is invaded by members of a satanic cult, who violently attack the couple. Spilled blood and terror are not all they leave behind. The cultists have conjured an entity so malevolent that nothing they did will compare to the sinister conduit to the damned that is now... Annabelle.",Annabelle,"['Annabelle Wallis', 'Ward Horton', 'Tony Amendola', 'Alfre Woodard', 'Eric Ladin', ""Kerry O'Malley"", 'Brian Howe', 'Ivar Brogger', 'Gabriel Bateman', 'Shiloh Nelson', 'Morganna Bridgers', 'Michelle Romano', 'Paige Diaz', ""Tree O'Toole"", 'Trampas Thompson', 'Camden Singer', 'Keira Daniels', 'Richard Allan Jones', 'Christopher Shaw', 'Geoff Wehner', 'Sasha Sheldon', 'Robin Pearson Rose', 'Joseph Bishara']",['John R. Leonetti'],['Horror'],"['New Line Cinema', 'The Safran Company', 'Evergreen Media Group', 'RatPac-Dune Entertainment']"
2022,286554,en,"After an extremely regrettable one night stand, two strangers wake up to find themselves snowed in after sleeping through a blizzard that put all of Manhattan on ice. They're now trapped together in a tiny apartment, forced to get to know each other way more than any one night stand should.",Two Night Stand,"['Analeigh Tipton', 'Miles Teller', 'Jessica Szohr', 'Leven Rambin', 'Scott Mescudi', 'Kellyn Lindsay', 'Michael Showalter', 'Berto Colon', 'Brian Petsos', 'Josh Salatin', 'Chris Conroy', 'Victor Cruz', 'Michael Kincade', 'Joey Lauren Adams']",['Max Nichols'],"['Romance', 'Comedy']","['Demarest Films', 'Flynn Picture Company']"
2023,49017,en,"Vlad Tepes is a great hero, but when he learns the Sultan is preparing for battle and needs to form an army of 1,000 boys, including Vlad's son, he vows to find a way to protect his family. Vlad turns to dark forces in order to get the power to destroy his enemies and agrees to go from hero to monster as he's turned into the mythological vampire Dracula.",Dracula Untold,"['Luke Evans', 'Sarah Gadon', 'Dominic Cooper', 'Art Parkinson', 'Charles Dance', 'Diarmaid Murtagh', 'William Houston', 'Noah Huntley', 'Ronan Vibert', 'Zach McGowan', 'Ferdinand Kingsley', 'Joseph Long', 'Thor Kristjansson', 'Jakub Gierszał', 'Dilan Gwyn', 'J.J. Murphy', 'Paul Kaye', 'Louise Parker', 'Joana Metrass', 'Paul Bullion', 'Mish Boyko', 'Arkie Reece', 'Tom Benedict Knight']",['Gary Shore'],"['Horror', 'Action', 'Drama', 'Fantasy', 'War']","['Universal Pictures', 'Legendary Pictures', 'Fuji Television Network', 'Dentsu', 'Michael De Luca Productions']"
2024,262543,en,"Jacq Vaucan, an insurance agent of ROC robotics corporation, routinely investigates the case of manipulating a robot. What he discovers will have profound consequences for the future of humanity.",Automata,"['Antonio Banderas', 'Birgitte Hjort Sørensen', 'Dylan McDermott', 'Robert Forster', 'Tim McInnerny', 'Andy Nyman', 'David Ryall', 'Andrew Tiernan', 'Christa Campbell', 'Christina Tam', 'Danny Kirrane', 'Philip Rosch', 'Albena Stavreva', 'Melanie Griffith', 'Javier Bardem', 'Harry Anichkin', 'Geraldine Somerville', 'Lyubomir Neikov', 'Stanislav Pishtalov', 'Bashar Rahal', 'Dan Cade']",['Gabe Ibáñez'],"['Thriller', 'Science Fiction']","['Green Moon Productions', 'Nu Boyana Viburno']"
2025,206487,en,"Predestination chronicles the life of a Temporal Agent sent on an intricate series of time-travel journeys designed to prevent future killers from committing their crimes. Now, on his final assignment, the Agent must stop the one criminal that has eluded him throughout time and prevent a devastating attack in which thousands of lives will be lost.",Predestination,"['Ethan Hawke', 'Sarah Snook', 'Noah Taylor', 'Christopher Kirby', 'Madeleine West', 'Jim Knobeloch', 'Freya Stafford', 'Elise Jansen', 'Tyler Coppin', 'Christopher Stollery', 'Christopher Sommers', 'Kuni Hashimoto', 'Sara El-Yafi', 'Paul Moder', 'Grant Piro', 'Christopher Bunworth', 'Jamie Gleeson', 'Christina Tan', 'Dennis Coard', 'Milla Simmonds', 'Ruby Simmonds', 'Cate Wolfe', 'Ben Prendergast', 'Carmen Warrington', 'Sharon Kershaw', 'Charlie Alexander-Powell', 'Smith Alexander-Powell', 'Olivia Sprague', 'Katie Avram', 'Melissa Avram', 'Giordano Gangl', 'Tony Nikolakopoulos', 'Monique Heath', 'Sophie Cusworth', 'Finegan Sampson', 'David Rock', 'Richard Whybrow', 'Felicity Steel', 'Lucinda Armstrong Hall', 'Maja Sarosiek', 'Vanessa Crouch', ""Eliza D'Souza"", 'Sophie Van Den Akker', 'Madeleine Dixon', 'Hayley Butcher', 'Rebecca Cullinan', 'Alicia Pavlis', 'Ewa Bartecki', ""Arielle O'Neill"", 'Alexis Fernandez', 'Kristie Jandric', 'Marky Lee Campbell', 'Rob Jenkins', 'Raj Sidhu', 'Annabelle Norman', 'Scott Norman', 'Kristen Norman', 'Michael Norman', 'Louise Talmadge', 'Carolyn Shakespeare-Allen', 'Noel Herriman', 'Ray Tiernan']","['Michael Spierig', 'Peter Spierig']","['Science Fiction', 'Thriller']","['Screen Australia', 'Screen Queensland', 'Blacklab Entertainment', 'Wolfhound Pictures']"
2026,246741,en,Vampire housemates try to cope with the complexities of modern life and show a newly turned hipster some of the perks of being undead.,What We Do in the Shadows,"['Jemaine Clement', 'Taika Waititi', 'Jonathan Brugh', 'Cori Gonzalez-Macuer', 'Stuart Rutherford', 'Ben Fransham', 'Jackie van Beek', 'Elena Stejko', 'Jason Hoyte', ""Karen O'Leary"", 'Mike Minogue', 'Chelsie Preston Crayford', 'Ian Harcourt', 'Ethel Robinson', 'Brad Harding', 'Isaac Heron', 'Yvette Parsons', 'Madeleine Sami', 'Aaron Jackson', 'Morgana Hills', 'Morag Hills', 'Frank Habicht', 'Moose Kapua', 'Denis Welch', 'Mario Gaoa', 'Kura Forrester', 'Luke Bonjers', 'Rhys Darby', 'Simon Vincent', 'Cohen Holloway', 'Duncan Sarkies', 'Nathan Meister', 'Tanemahuta Gray', 'Nathan Gray', 'Ruby Vincent', 'Jaxon Cook', 'Matthew Harvey-White', 'Matt Dravitzki', 'Roland Hunter', 'Stan Alley', 'Lucy Marinkavich', 'Melanie Hamilton', 'Ana Flaherty', 'Aaron Lewis', 'Belle Gwilliam', 'Rodney Cook', 'Jennifer Martin']","['Taika Waititi', 'Jemaine Clement']","['Comedy', 'Horror']","['Unison Films', 'Defender Films', 'Funny or Die']"
2027,239571,en,A pair of former high school sweethearts reunite after many years when they return to visit their small hometown.,The Best of Me,"['Michelle Monaghan', 'James Marsden', 'Liana Liberato', 'Luke Bracey', 'Gerald McRaney', 'Caroline Goodall', 'Clarke Peters', 'Sebastian Arcelus', 'Jon Tenney', 'Sean Bridgers', 'Hunter Burke', 'Robby Rasmussen', 'Caroline Hebert', 'Schuyler Fisk', 'Douglas M. Griffin', 'Bill Martin Williams', 'Jimmy Gonzales', 'Mia Frost', 'Donna DuPlantier', 'David Jensen', 'Jim Gleason', 'Kesha Bullard', 'Julia Lashae', 'Jordan Smith', 'Laura Meyer', 'Bailey Winston', 'Matthew Metzger', 'Thomas Ryan Smith', 'Brittany Buckner', 'Keith Cieslinski', 'Brian Les Weinberger', 'Virgil Brent Allen', 'Ian Nelson', 'Rob Mello']",['Michael Hoffman'],"['Drama', 'Romance']",['Relativity Media']
